Temperature,Pressure,Voltage,Theta
281.163265306122,1.01694915254237,1.93054386181167,0.3785430612479
281.163265306122,1.52542372881356,1.93064915450577,0.377630263961334
281.163265306122,2.03389830508475,1.93069027524662,0.377175514130861
281.163265306122,2.54237288135593,1.93071106654669,0.376903189566994
281.163265306122,3.05084745762712,1.93072326232738,0.376721858220543
281.163265306122,3.5593220338983,1.93073114231292,0.376592442618087
281.163265306122,4.06779661016949,1.93073659150094,0.376495439252681
281.163265306122,4.57627118644068,1.93074055391899,0.37642002673274
281.163265306122,5.08474576271186,1.93074354870728,0.376359718464826
281.163265306122,5.59322033898305,1.93074588246191,0.376310389708333
281.163265306122,6.10169491525424,1.93074774673391,0.376269292287913
281.163265306122,6.61016949152542,1.93074926677379,0.376234524558235
281.163265306122,7.11864406779661,1.93075052761957,0.37620472876058
281.163265306122,7.6271186440678,1.93075158886119,0.376178909553106
281.163265306122,8.13559322033898,1.93075249339553,0.376156320653565
281.163265306122,8.64406779661017,1.93075327282775,0.376136391524383
281.163265306122,9.15254237288136,1.93075395091903,0.376118678515615
281.163265306122,9.66101694915254,1.93075454585332,0.376102831448136
281.163265306122,10.1694915254237,1.93075507176696,0.376088570229107
281.163265306122,10.6779661016949,1.93075553980469,0.376075668153309
281.163265306122,11.1864406779661,1.93075595886387,0.376063939761648
281.163265306122,11.6949152542373,1.93075633612865,0.376053231868992
281.163265306122,12.2033898305085,1.93075667745973,0.376043416836388
281.163265306122,12.7118644067797,1.93075698768308,0.376034387458887
281.163265306122,13.2203389830508,1.93075727080673,0.376026053033745
281.163265306122,13.728813559322,1.93075753018562,0.376018336302835
281.163265306122,14.2372881355932,1.93075776864837,0.376011171050579
281.163265306122,14.7457627118644,1.9307579885958,0.376004500199124
281.163265306122,15.2542372881356,1.93075819207823,0.375998274284648
281.163265306122,15.7627118644068,1.93075838085677,0.375992450228726
281.163265306122,16.271186440678,1.93075855645221,0.375986990340159
