Temperature,Current,Voltage,Theta,Hflux
283.204081632653,24.4897959183673,1.79091963554378,0.243674329203778,0.0042
283.204081632653,27.5510204081633,1.80029873730583,0.252438468039398,0.0048
283.204081632653,30.6122448979592,1.80899105278397,0.260545023914323,0.0053
283.204081632653,33.6734693877551,1.81712580521545,0.268102330196345,0.0058
283.204081632653,36.734693877551,1.82479881538396,0.275192856935792,0.0063
283.204081632653,39.7959183673469,1.83208313929621,0.281880990433249,0.0069
283.204081632653,42.8571428571429,1.83903577539867,0.288218062118525,0.0074
283.204081632653,45.9183673469388,1.84570206629044,0.294245724306174,0.0079
283.204081632653,48.9795918367347,1.85211868594483,0.299998289074802,0.0085
283.204081632653,52.0408163265306,1.85831572565841,0.305504392965542,0.009
283.204081632653,55.1020408163265,1.86431818689125,0.310788209640053,0.0095
283.204081632653,58.1632653061224,1.87014707274798,0.315870351278327,0.01
283.204081632653,61.2244897959184,1.87582020115613,0.320768550616936,0.0106
283.204081632653,64.2857142857143,1.88135282087945,0.32549818519687,0.0111
283.204081632653,67.3469387755102,1.88675808515873,0.330072686025985,0.0116
283.204081632653,70.4081632653061,1.89204742077717,0.334503860183874,0.0122
283.204081632653,73.469387755102,1.897230819125,0.338802148408927,0.0127
283.204081632653,76.530612244898,1.90231706827209,0.342976832908653,0.0132
283.204081632653,79.5918367346939,1.90731393985791,0.347036206600027,0.0137
283.204081632653,82.6530612244898,1.91222834097491,0.350987712133117,0.0143
283.204081632653,85.7142857142857,1.91706643864151,0.35483805700232,0.0148
283.204081632653,88.7755102040816,1.92183376260285,0.358593309557831,0.0153
283.204081632653,91.8367346938775,1.92653529084192,0.362258979630174,0.0159
283.204081632653,94.8979591836735,1.93117552118238,0.365840086660099,0.0164
283.204081632653,97.9591836734694,1.93575853161621,0.369341217607475,0.0169
283.204081632653,101.020408163265,1.94028803142516,0.372766576441459,0.0175
283.204081632653,104.081632653061,1.9447674047345,0.376120026651857,0.018
283.204081632653,107.142857142857,1.94919974780696,0.379405127940526,0.0185
283.204081632653,110.204081632653,1.95358790112795,0.382625168031821,0.019
283.204081632653,113.265306122449,1.95793447713282,0.385783190367955,0.0196
283.204081632653,116.326530612245,1.96224188426874,0.388882018317608,0.0201
283.204081632653,119.387755102041,1.96651234795864,0.391924276416312,0.0206
283.204081632653,122.448979591837,1.97074792893467,0.394912409068787,0.0212
283.204081632653,125.510204081633,1.9749505393281,0.397848697071932,0.0217
283.204081632653,128.571428571429,1.97912195683793,0.400735272259035,0.0222
283.204081632653,131.632653061224,1.98326383724738,0.403574130518167,0.0227
283.204081632653,134.69387755102,1.98737772551478,0.406367143398642,0.0233
283.204081632653,137.755102040816,1.9914650656295,0.409116068487065,0.0238
283.204081632653,140.816326530612,1.99552720939472,0.411822558707686,0.0243
283.204081632653,143.877551020408,1.99956542427448,0.414488170679386,0.0249
283.204081632653,146.938775510204,2.00358090042241,0.417114372242906,0.0254
283.204081632653,150.0,2.0075747569925,0.419702549256163,0.0259
285.244897959184,3.06122448979592,1.65280270408647,0.124303267561289,0.00052879
285.244897959184,6.12244897959184,1.69293921423701,0.1530352734186,0.0011
285.244897959184,9.18367346938776,1.7178887107594,0.172829917052098,0.0016
285.244897959184,12.2448979591837,1.7365257806107,0.188408521914021,0.0021
285.244897959184,15.3061224489796,1.75166626215543,0.201452910563669,0.0026
285.244897959184,18.3673469387755,1.76457596629901,0.212778586837555,0.0032
285.244897959184,21.4285714285714,1.77593522776849,0.222849650392442,0.0037
285.244897959184,24.4897959183673,1.78615279228674,0.23195809918102,0.0042
285.244897959184,27.5510204081633,1.79549382896425,0.240300844975834,0.0048
285.244897959184,30.6122448979592,1.80414033351161,0.248017625392534,0.0053
285.244897959184,33.6734693877551,1.812222731291,0.255211564966862,0.0058
285.244897959184,36.734693877551,1.81983774441425,0.261961168464482,0.0063
285.244897959184,39.7959183673469,1.82705912310082,0.268327726395342,0.0069
285.244897959184,42.8571428571429,1.83394441248181,0.274360102096522,0.0074
285.244897959184,45.9183673469388,1.84053939374457,0.280097945176345,0.0079
285.244897959184,48.9795918367347,1.84688109832782,0.285573917936819,0.0085
285.244897959184,52.0408163265306,1.85299991285009,0.2908152800309,0.009
285.244897959184,55.1020408163265,1.85892108563269,0.29584504281406,0.0095
